ds,yhat,yhat_lower,yhat_upper
2016-10-13,1647.3120471994785,-974.2302496288511,4526.593116973373
2016-10-14,1904.7331656070544,-810.6634618340597,4795.559087075841
2016-10-15,1510.175117841447,-1286.3028665740796,4126.566242059612
2016-10-16,1705.9719291289798,-1150.0153430310413,4547.100999208092
2016-10-17,1937.416560009226,-957.7758765424451,4705.513060037644
2016-10-18,1386.8788597530015,-1392.7288098436713,4171.790933423763
2016-10-20,1808.5528184590842,-1064.2697745504706,4667.874174757274
2016-10-21,2131.709645320349,-760.8342987682942,4893.7057758520605
2016-10-22,1800.5342186829264,-818.9310535952887,4406.116680473642
2016-10-23,2056.5818767142896,-761.7367149087418,4705.415687321094
2016-10-24,2344.401092636005,-518.830501544143,4935.133386898355
2016-10-25,1845.6619077792907,-736.8631248553868,4401.8900790265725
2016-10-27,2354.6902047737753,-405.5895035443059,5135.0884906358715
2016-10-28,2712.317277983061,22.757693183810552,5327.375205603219
2016-10-29,2408.883032225037,-146.50267805882334,5253.750292332822
2016-10-30,2685.6111555874554,-88.23183733672788,5562.521915662382
2016-10-31,2986.816216252013,160.79327515251163,5760.453962197452
2016-11-01,2494.0376882017754,-312.8948514764279,5212.492854607405
2016-11-03,2992.729737385893,271.6467535527721,5686.402941550233
2016-11-04,3334.3452218369907,461.16182675242584,6157.458121128024
2016-11-05,3008.0448491364423,324.3694686122253,5696.757788118373
2016-11-06,3255.4680328379736,674.4895501623748,5939.812105076234
2016-11-07,3521.4476213800335,746.1970431532575,6358.714369585924
2016-11-08,2988.1371296829034,251.23752580458253,5755.383527896595
2016-11-09,2162.0478125769378,-628.9934155044555,5057.262687709134
2016-11-10,3392.7262285018305,648.2842294958832,6246.338058843753
2016-11-11,3682.3892760673984,717.5073371451639,6287.376658667896
2016-11-12,3302.0405033479005,416.35319070009746,5909.469383497887
2016-11-13,3494.244487141301,543.5956582397444,6310.782832757251
2016-11-14,3704.776802761384,976.740553133635,6326.127159851672
2016-11-15,3116.733535497774,394.1158350115712,5773.24416896847
2016-11-16,2237.5503634074717,-752.4758114161904,5064.6010716233
2016-11-17,3417.661756412218,781.3309946332671,6075.588486515457
2016-11-18,3660.117891244668,897.446364411709,6190.835207583581
2016-11-19,3236.6834355115934,574.7346768603991,5918.929778231336
2016-11-20,3390.5954040897286,452.3067513748754,6126.397221914376
2016-11-21,3568.197964076736,891.0310611593968,6388.777790916084
2016-11-22,2953.0387598391862,143.70940487874242,5789.797232415925
2016-11-23,2052.8766867697723,-669.8821448476536,4835.572232867223
2016-11-24,3218.332452054193,543.2372464189373,6038.28424728393
2016-11-25,3452.499573704726,545.584216379448,6058.0421187825805
2016-11-26,3027.040247640438,433.0360314663891,5890.353075676559
2016-11-27,3184.9434539918093,460.4539910725938,6037.015225554622
2016-11-28,3372.163277740269,584.4905221402832,6087.534648184882
2016-11-29,2771.7220397964534,64.60801612701441,5440.448295871466
2016-11-30,1890.7281134075824,-957.3753090156678,4477.04928637425
2016-12-01,3079.039630831795,493.97186507382673,5833.563104524749
2016-12-02,3338.891518258196,652.7578304254592,6287.35838997178
2016-12-03,2941.0099985100983,172.40149194658906,5784.40633115788
2016-12-04,3127.3915693391573,389.53437916772964,5807.314314590324
2016-12-05,3342.964003003664,523.3107940105923,6119.500500296761
2016-12-06,2769.7134757907043,76.48303272078607,5655.205198679277
2016-12-08,3123.8819660437093,395.3879404362971,5654.058262774677
2016-12-09,3401.496119994489,493.30220712003006,6097.891102142817
2016-12-10,3016.467381377823,358.3580279573837,5553.295665313379
2016-12-11,3210.074048366493,250.00047268052893,5932.553675665035
2016-12-12,3426.6558834089155,582.5572191974835,6028.741076462317
2016-12-13,2847.758479314223,190.38572936770962,5632.0492933353535
2016-12-14,1979.1899296653392,-835.2671312817838,4507.941523794466
2016-12-15,3169.720019326219,577.7291377288876,5997.750762800117
2016-12-16,3420.738439249697,793.3372105570924,6072.229806793452
2016-12-17,3002.395311271338,226.01388565041438,5839.396294772693
2016-12-18,3156.400280785966,308.1719143443589,5962.548391097657
2016-12-19,3327.697098268709,605.7352617040937,6041.334593698712
2016-12-20,2698.597318126684,-159.8117115589031,5440.438058023589
2016-12-22,2909.1828433556498,239.71702164055165,5570.032963807244
2016-12-23,3101.216801043884,423.18376137481334,5631.321656901664
2016-12-24,2623.3026473324007,3.4497794204839685,5311.046707736379
2016-12-25,2718.431593548253,-95.64109179401078,5486.94993205509
2016-12-26,2832.8524099509254,145.35813241656237,5755.07055330944
2016-12-27,2150.174047586766,-473.62206178004334,4954.173333375402
2016-12-29,2268.4597410726165,-510.0484307856703,5064.866197865293
2016-12-30,2424.050711036173,-330.41062855145873,5109.395151251667
2016-12-31,1917.4895363439343,-866.2474312022348,4660.813081857785
2017-01-01,1992.575767200964,-830.1762123779049,4777.533374054296
2017-01-02,2096.1909075315584,-666.3669481834265,4983.44738742054
2017-01-03,1412.382809466695,-1125.332529947556,4266.532335436287
2017-01-06,1742.1419949930955,-933.5013205506489,4359.19362122676
2017-01-07,1273.2721810201608,-1415.1438482249137,3950.3097065487113
2017-01-08,1394.6893070646215,-1463.5048771018528,4299.802224381453
2017-01-09,1552.4290639149963,-1001.0852344931817,4073.1632246603212
2017-01-12,1212.402719214831,-1433.4176636815644,4084.1098081901855
2017-01-13,1469.8719470629421,-1349.2149725635677,4294.807450769048
2017-01-14,1075.737012515146,-1645.5561145019883,3927.911886631355
2017-01-15,1271.590964770402,-1577.743158648579,3874.5260057057208
2017-01-16,1501.9003461472334,-1182.1435275507129,4474.276731174045
2017-01-19,1353.3719126182007,-1445.957963056746,4103.714082365167
2017-01-20,1661.4119162417655,-1009.3066127249765,4344.806281601976
2017-01-21,1309.3092066811378,-1484.7577065067642,4099.172510832987
2017-01-22,1537.786373135633,-1217.4097798131693,4005.985460562495
2017-01-23,1790.6556806477188,-1038.7770407226321,4474.564615784279
2017-01-24,1248.9745517275935,-1625.0093091608983,4030.7186308348255
2017-01-26,1646.4568584599956,-1103.23290276959,4576.200054535336
2017-01-27,1935.0814872068058,-801.4270063547077,4468.000750891837
2017-01-28,1553.888454280381,-1164.3903533770529,4312.693823020484
2017-01-29,1744.4119846795995,-987.0574037453305,4557.855062889965
2017-01-30,1951.493669190475,-871.5156576890282,4608.778530226448
2017-02-02,1635.9756985729312,-933.3558704932337,4312.408952234224
2017-02-03,1861.2304900695156,-1017.6713292599006,4870.363965953577
2017-02-04,1416.2939791025447,-1424.7250951110084,4112.858151746175
2017-02-05,1544.412950107263,-1440.5736478168812,4476.547172585532
2017-02-06,1692.1238476467393,-1149.3271838346911,4424.111340697717
2017-02-09,1232.5428718659741,-1484.859328311905,3968.1646628201834
2017-02-10,1425.7784834847955,-1194.263685977771,4021.843916361443
2017-02-11,958.7165187534854,-1844.5812786656486,3607.913175174735
2017-02-13,1222.996165840677,-1445.0726546918168,4036.752689678945
2017-02-16,832.4929365098108,-1830.2668156340053,3598.364102402745
2017-02-17,1071.1730557916108,-1634.134104503205,3559.6776452698805
2017-02-18,659.7387048119481,-2097.4194902087124,3502.424518970034
2017-02-19,841.2694944472835,-1874.2635378059865,3508.5317637979833
2017-02-20,1061.6738974118773,-1711.8059780501555,3774.0491069681075
2017-02-21,503.79416667616806,-2445.6299967349105,3021.4893900854695
2017-02-23,923.0062079765653,-1991.561583106535,3656.7962844865897
2017-02-24,1251.218734142381,-1144.01799098921,4072.769617844338
2017-02-25,929.1541553991781,-1724.0310245376172,3526.973181809539
2017-02-26,1198.0879057081238,-1505.622624082795,3848.968877239548
2017-02-28,1022.525344036512,-1694.1053361108561,3877.7484145292274
2017-03-02,1575.7959270460572,-1130.261572143159,4442.938661437031
2017-03-03,1957.1507949169677,-922.2022687377265,4568.23476975894
2017-03-04,1677.5174855054472,-1070.7855125378317,4283.630539548342
2017-03-05,1977.3631942442346,-838.7663707098241,4654.297689954708
2017-03-06,2300.266813871249,-526.2241569666592,5100.770146656869
2017-03-07,1827.074194139845,-702.4305821818983,4582.983454670394
2017-03-08,1062.9632728277256,-1706.7177852404864,3890.731249303323
2017-03-09,2356.14913530822,-409.63863778895086,5053.266718143726
2017-03-10,2707.545434938209,6.939217197866029,5495.573389839785
2017-03-11,2386.9054759180067,-282.78382405222175,5206.839996782824
2017-03-12,2635.6193185470775,-189.7859194874993,5314.110999553396
2017-03-13,2898.384011911874,-13.569981974629602,5689.153746594812
2017-03-14,2357.330841411885,-739.5110291899844,5305.589070344949
2017-03-16,2733.306101569349,111.28155576725287,5645.27453237038
2017-03-17,3002.57417814564,354.68359963095867,5676.490723407337
2017-03-18,2598.233126338386,-198.71892166547144,5441.828830083504
2017-03-19,2763.2811148971477,115.60085182035357,5411.866116297881
2017-03-20,2943.9786182547514,298.49775117086676,5812.075540732673
2017-03-21,2323.9412797521754,-404.7684555983676,4980.346250996559
2017-03-23,2556.551742576814,-215.63015857487278,5520.322458729585
2017-03-24,2763.7433328567085,-71.26844689815195,5680.120183202646
2017-03-25,2304.9724324956505,-361.4098740968391,5224.552797799342
2017-03-26,2423.9239327715745,-469.98861280934165,5020.7380432492255
2017-03-27,2567.3357244957815,-177.84956328111667,5312.374520048507
2017-03-28,1919.08685967118,-744.1290616277378,4561.127288223387
2017-03-29,987.1999714728395,-1807.3377944789352,3708.7270375160915
2017-03-30,2122.489430425021,-812.1718138185327,4770.837443070238
2017-03-31,2328.172923115664,-521.1681592109911,4989.314925818251
2017-04-01,1875.9708135827966,-946.6759848363547,4785.106496123241
2017-04-02,2008.8704863522653,-747.3161222763301,4859.607028437365
2017-04-03,2172.773377797234,-658.9607584630988,4882.2905791523135
2017-04-04,1550.6089554380378,-1350.9951340456457,4437.67731843184
2017-04-06,1818.7650402418376,-884.5064163143817,4516.410838493192
2017-04-07,2060.9098167471816,-482.261668175053,4701.507355468749
2017-04-08,1646.4061653380475,-1096.7933676966115,4522.715486728195
2017-04-09,1817.1600183732023,-733.1206503453083,4543.4479892784375
2017-04-10,2018.050339579241,-825.6185882885782,4791.027717698581
2017-04-11,1431.067626583651,-1328.4480967332368,4364.10467943809
2017-04-12,562.3658303843758,-2298.17243335316,3253.6640141184052
2017-04-13,1760.9579080772937,-1049.7019852870803,4573.844455478626
2017-04-14,2028.3715154309377,-741.3519907257034,4919.419357186711
2017-04-15,1634.7881308649196,-975.1164024600412,4501.445326162285
2017-04-16,1821.8418787873375,-958.4934459096168,4643.356751296338
2017-04-17,2034.2949874833507,-652.9663826949915,4716.0664078513755
2017-04-20,1784.5405610634623,-883.7490350666008,4641.050586673388
2017-04-21,2046.32193223384,-601.1795496503087,4756.357148929011
2017-04-22,1643.8781567413969,-922.5500188932739,4382.685884212655
2017-04-23,1819.4676121601458,-960.9763855531191,4597.44252541103
2017-04-24,2018.5396455853693,-591.7046667605445,4818.420820050399
2017-04-25,1423.8478289750283,-1255.8242734684775,4120.9723331457735
2017-04-26,542.471991643974,-2049.6954552184825,3367.58774987165
2017-04-27,1724.480185118791,-969.8827305738113,4377.056889637768
2017-04-28,1972.5481056900405,-595.9587054055386,4670.937116144234
2017-04-29,1558.0603355990393,-1436.209353876649,4238.561720332171
2017-04-30,1723.870760703219,-937.0692179713902,4457.147570923823
2017-05-01,1915.9401799567536,-814.1546424302799,4575.378382260498
2017-05-02,1317.4357936595575,-1426.6460166214508,4134.454382944309
2017-05-03,435.74258358038446,-2239.34076260212,3367.0224168269497
2017-05-04,1621.1179713787617,-1037.52067081121,4301.257744418291
2017-05-05,1876.30741412492,-604.9752151030706,4446.347748608773
2017-05-06,1472.645331529012,-1176.2971083211344,4304.5052946424885
2017-05-07,1652.818657928155,-1026.136536434577,4267.705617444525
2017-05-08,1862.5108744556385,-749.2703869803938,4810.100182040609
2017-05-09,1284.5109599050356,-1373.9126981760962,4091.054180241984
2017-05-11,1635.9050581278484,-948.5318060920215,4304.2633228151635
2017-05-12,1917.1616686971167,-784.7401750592514,4644.499990920699
2017-05-13,1540.201922039726,-979.2028702729756,4348.235862703233
2017-05-14,1747.0518363892127,-921.1890092781583,4322.702044464858
2017-05-15,1982.7311769054445,-691.4491994305362,4746.953689870252
2017-05-16,1429.3810097569142,-1301.143342915101,4129.15040046259
2017-05-18,1823.655671355624,-951.1304000434013,4553.403475791216
2017-05-19,2122.080241635454,-609.5850718794969,5049.9427059863265
2017-05-20,1758.853126616287,-1035.5287117319588,4476.007438526852
2017-05-21,1975.6679794233603,-789.408578000493,4747.027915797694
2017-05-22,2217.308485804913,-467.98127446156,5012.129677850682
2017-05-23,1665.7809356222806,-1029.0663166297497,4458.173716695663
2017-05-25,2051.2625065210004,-591.6983120803649,4847.792614439862
2017-05-26,2339.313184807881,-501.30055884572835,4939.468143624085
2017-05-27,1962.0475059936468,-922.1939963265125,4614.00879040177
2017-05-28,2161.506842164652,-374.34146263598774,4879.7026432469465
2017-05-29,2382.8961830521544,-345.9467666468698,5084.2651929730455
2017-05-30,1808.7042038174332,-831.9521540271276,4780.198322363174
2017-06-01,2143.767803277063,-545.0073389510659,4897.389582379816
2017-06-02,2405.2057886445623,-375.007516931216,5176.782636828616
2017-06-03,2001.165041385021,-610.8671516145783,4682.9921937553145
2017-06-04,2174.2538446922617,-772.8757656323189,4875.7962502206765
2017-06-05,2370.2162414057707,-347.8519727011601,5079.9708703256465
2017-06-06,1772.038947111501,-1066.8019704999233,4589.246876919788
2017-06-08,2065.1757554111555,-613.404713392112,4925.92939258837
2017-06-09,2309.3675547190714,-531.4999076672811,4999.993885657734
2017-06-10,1890.8993252844664,-712.1017875750013,4684.996361005782
2017-06-11,2052.5363516581265,-765.6748023677733,4635.522010198894
2017-06-12,2240.099215254589,-456.9529687549841,5012.8442435499655
2017-06-13,1636.571938518484,-1008.8856968758665,4400.736677984779
2017-06-15,1927.7729840084717,-737.8288916293301,4587.712257609249
2017-06-16,2175.0180172803107,-609.9626603932505,5011.280456753967
2017-06-17,1761.9465813327276,-879.811532584921,4396.153083185923
2017-06-18,1931.0130388643558,-592.4318436986003,4851.724533604693
2017-06-19,2127.693497731542,-576.2592615510739,5000.479056685867
2017-06-20,1534.6053788751865,-1456.0519945516724,4111.785133559636
2017-06-21,658.5404309315504,-1932.8292800408667,3520.428751111282
2017-06-22,1849.1418878361653,-880.1827145763101,4530.681832781609
2017-06-24,1707.4887271507448,-1084.4775560256626,4473.443649648716
2017-06-25,1888.1229654992396,-814.4320251179774,4651.1402792250865
2017-06-26,2095.6489782915455,-392.83156742767494,4795.928396364511
2017-06-27,1512.456489912532,-1248.5241538507564,4197.492075224731
2017-06-29,1843.273254703358,-716.2943204109303,4531.114811812189
2017-06-30,2108.8592987889283,-555.5269578138157,4863.123237004854
2017-07-01,1712.6418942126245,-1154.6497757986108,4093.896584805769
2017-07-02,1896.792964284597,-1032.4663527084597,4613.343184279197
2017-07-03,2106.5906705943357,-689.1153511474872,4598.510035319028
2017-07-05,657.4026727660632,-2040.264587907983,3215.4146857088767
2017-07-06,1854.871849272009,-1006.2707638645078,4662.570725175893
2017-07-07,2119.2011451319368,-532.5117562896281,4960.569118077602
2017-07-08,1721.3196653898303,-996.7577877589963,4700.643534502262
2017-07-09,1903.605446549213,-607.686868315718,4615.837132152007
2017-07-10,2111.536505915762,-521.0206828338678,4779.331193433824
2017-07-11,1527.8036192312131,-1303.9853051942373,3927.544881859926
2017-07-12,659.3345104518667,-2049.5066929949103,3471.5689025974375
2017-07-13,1855.9605356793866,-953.8028149186783,4647.70391811885
2017-07-14,2120.0432472533453,-584.7177912612694,4785.592436688511
2017-07-15,1722.5849975907531,-1049.9882992570294,4522.2741570973085
2017-07-16,1906.0006827448892,-833.8974317928836,4548.586004097812
2017-07-17,2115.768333714302,-615.8402762318286,4902.026118452207
2017-07-18,1534.5428938959194,-1248.3213593694463,4150.713489206509
2017-07-20,1869.420457468184,-708.9314375664237,4786.076393664325
2017-07-21,2137.4935339055905,-449.033635702361,4951.054868384147
2017-07-22,1744.2615859434497,-977.0284338266547,4690.128393339913
2017-07-23,1931.9843721632596,-708.497467796296,4840.130097383227
2017-07-24,2145.9796441079925,-428.3413710257564,4797.167603541687
2017-07-25,1568.7443919031684,-992.5311926035515,4378.141101233468
2017-07-26,706.9889280844186,-2013.060164539388,3348.210392573093
2017-07-27,1910.3145285234016,-433.6888104390908,4677.8563748103425
2017-07-28,2180.8516174999304,-504.69910262936577,5064.380226351242
2017-07-29,1789.3822349780594,-897.3867037340548,4682.420931348039
2017-07-30,1978.1234553203901,-750.8102779724087,4602.20807383735
2017-07-31,2192.3890397284968,-379.7554541821738,5041.189600274142
2017-08-01,1614.7132533479112,-1336.8211899441008,4360.351095993997
2017-08-03,1953.6306518185536,-943.0711610851148,4803.090828137961
2017-08-04,2222.2393622100594,-696.2687831464112,4764.622101750699
2017-08-05,1828.6932558564417,-712.0681153471156,4672.236904306483
2017-08-06,2015.4406082591217,-1071.219991587991,4660.120518310886
2017-08-07,2228.0525916867095,-432.831639517062,4849.010140272829
2017-08-10,1989.185951185519,-648.7684761786559,4649.836089177975
2017-08-11,2260.3323939775137,-448.404423611919,5145.413406660453
2017-08-12,1871.0666086975075,-929.4803808984808,4721.218844164669
2017-08-13,2064.077080116273,-729.2215336934396,4893.111624842742
2017-08-14,2285.1402744405027,-545.3710766852786,5078.500656130398
2017-08-15,1717.2289076541347,-922.9540618811452,4603.482263464466
2017-08-16,867.5315707429222,-1951.6620519903379,3549.5878895139954
2017-08-17,2086.114819454658,-499.36604834091344,4773.402857649542
2017-08-18,2375.545146253804,-306.7752878454817,5034.110550833578
2017-08-19,2006.9950325387417,-659.9686247219156,4608.722864949685
2017-08-20,2223.010226845404,-593.249876219734,5055.188732043319
2017-08-21,2469.1560103169713,37.526552854745034,5018.562580040361
2017-08-22,1928.126848384707,-821.7310855087251,4822.263236878992
2017-08-23,1106.7691288506555,-1613.8058812260251,3920.8296120745836
2017-08-24,2354.748043953427,-476.53314594158206,5069.358119198658
2017-08-25,2674.1759400176643,-80.40096033460365,5402.267361613698
2017-08-26,2335.7261970739605,-485.8579862358283,5037.905318627849
2017-08-27,2581.4096109920033,-417.1763220859405,5292.830377213745
2017-08-28,2856.230833420681,26.022301310721286,5592.221295081531
2017-08-29,2342.309035594879,-533.80142376098,4978.845821352166
2017-08-31,2816.1361276093794,67.49215396692392,5499.40585272387
2017-09-01,3154.544317533553,652.488185300584,5902.4778239429825
2017-09-02,2831.2939953655423,-111.02441544294024,5425.700175560275
2017-09-03,3087.923508837874,252.49018036267555,6123.255874234386
2017-09-04,3369.01928649031,557.6553015917808,6018.3719460203465
2017-09-05,2856.345995929796,202.61566564073593,5718.3721086107735
2017-09-07,3316.5410164211667,502.01285409378363,5977.387207621454
2017-09-08,3639.746014757381,751.1943098454767,6393.082553657263
2017-09-09,3295.6304904319413,419.75061437985534,6152.035964291273
2017-09-10,3525.792299132838,838.6689695354719,6276.2375354633705
2017-09-11,3774.9682006136127,919.9138732493396,6500.270705191925
2017-09-12,3225.1627652938414,656.8025088106109,6148.578752251698
2017-09-13,2382.688115979761,-432.17423019165574,5319.09403033804
2017-09-14,3596.8452009157677,934.2618345771549,6424.036466990946
2017-09-15,3869.563618983381,1137.1632717469934,6446.867755522294
2017-09-16,3471.52382108638,655.8693574986319,5994.11495827697
2017-09-17,3644.9384904522685,905.8729950238081,6271.000640339875
2017-09-18,3835.210558371654,1192.7400293785827,6560.7226957106195
2017-09-19,3225.051993942041,347.14914732827134,6046.288947074736
2017-09-20,2321.512857136737,-470.63814351811544,4942.1479112206125
2017-09-21,3474.651515449118,721.8374752657529,6213.111493661877
2017-09-22,3687.1632465115126,906.3209943699395,6658.944265569734
2017-09-23,3230.4912454074993,494.5713580371075,6162.8097214772
2017-09-24,3347.5970233250773,679.8763222287666,6064.755471797351
2017-09-25,3484.607823614174,824.0566646790907,6536.722282329618
2017-09-26,2824.925346412677,5.374741523373194,5663.790404382129
2017-09-28,2989.219525516268,101.6443982096935,5818.449998145441
2017-09-29,3167.0758102430677,443.1320070100337,5916.38082321787
2017-09-30,2681.7231456201825,68.1784502432755,5370.399217482314
2017-10-01,2776.5158022075148,23.224860322351056,5549.277556328702
2017-10-02,2897.8960799184783,265.05792852857536,5715.212035255109
2017-10-03,2229.499307297306,-517.5289376956648,4786.405342865555
2017-10-04,1279.1708182173702,-1378.6729884768595,3826.5480725409284
2017-10-05,2397.625907828414,-139.61870630027875,5092.533651303346
2017-10-06,2588.0700604874387,-165.90444717261875,5308.073187397233
2017-10-07,2122.303510497384,-669.8253977802405,4751.677796979461
2017-10-08,2243.487138676934,-519.5327300185837,4855.875909792919
2017-10-09,2397.787325298333,-360.9052945105219,5056.435171542381
2017-10-10,1768.4840262865307,-1153.4767352636163,4586.885852011963
2017-10-12,2031.5237397576627,-625.7001001027836,4838.393485919029
2017-10-13,2276.7185868609076,-384.19197227352646,5001.640034565177
2017-10-14,1869.7500124667667,-851.4856222702394,4666.284108509123
2017-10-15,2053.1000681835358,-694.6369371190164,4762.371396255914
2017-10-16,2272.211366716276,-297.64136792164686,5251.408902050591
2017-10-17,1709.603225628814,-892.8250578612032,4651.6334792380185
2017-10-19,2108.5107001007354,-687.7333164327171,4883.5683318284055
2017-10-20,2421.2525362081774,-449.34074529570034,5073.562427143923
2017-10-21,2080.483268209453,-715.6111229744646,4833.576754088733
2017-10-22,2327.8783231025122,-545.1377920146757,4952.903815473577
2017-10-23,2608.0947235866315,-114.49073456632392,5476.761992865593
2017-10-24,2102.897763017722,-924.655552812975,4748.250907271416
2017-10-26,2602.7504445108916,81.40211663595366,5300.114841249933
2017-10-27,2957.7696950474,387.6718634540485,5738.947930868104
2017-10-28,2653.090298677915,-108.6583293968813,5539.2315812353045
2017-10-29,2929.9435700025706,148.8444029907253,5814.693068356812
2017-10-30,3232.6314671212026,338.30447429042454,6283.663517927133
2017-10-31,2742.6603667536483,-145.54088126135224,5315.23459844614
2017-11-01,1965.786988881101,-737.466379557215,4743.5667280400385
2017-11-02,3250.707071597822,699.0514385422077,5941.81539200588
2017-11-03,3598.703678150492,797.836016132796,6260.253059922548
2017-11-04,3279.7787812755537,478.0272270240452,6058.104176466573
2017-11-05,3535.444712747363,620.012275033436,6184.56420545213
2017-11-06,3810.392689890731,1062.1403563593033,6558.96580571445
2017-11-07,3286.6222900023995,434.5707873856915,5926.098592082632
2017-11-08,2470.481079524948,-352.0603141381422,4930.384376437925
2017-11-09,3711.3450098311496,1220.168602940949,6413.182782498801
2017-11-10,4011.256516978051,1287.9496834998529,6793.198793603362
2017-11-11,3641.0440721403593,852.1403150872239,6378.597625347562
2017-11-12,3843.099919607371,1103.276504030886,6791.054416486898
2017-11-13,4063.033409993685,1198.5375866605164,6888.29465589618
2017-11-14,3483.7840409393866,981.7535386590913,6278.07799265448
2017-11-15,2612.643695796035,-252.2359965863017,5425.012050856744
2017-11-16,3799.919013967178,965.6609607358214,6566.4326423388775
2017-11-17,4048.5511842606743,1294.7935577606477,6692.150381205667
2017-11-18,3630.217287516731,851.3199142720732,6477.486437063218
2017-11-19,3788.0903223178675,1013.1352709377753,6643.5854408791865
2017-11-20,3968.4757267084124,1212.7227751609564,6826.1609835856325
2017-11-21,3354.908912287441,547.3757644011246,6013.025643560532
2017-11-22,2455.163693735024,-212.46057990792798,5265.958688069769
2017-11-23,3619.902918100238,1128.4739395341178,6230.163830607411
2017-11-24,3852.288923623749,1007.6280721595002,6544.419970954432
2017-11-25,3424.0782504131507,814.9344925785824,6062.701975980788
2017-11-26,3578.3779811273816,865.7933763167935,6021.508652424099
2017-11-27,3761.281708807517,973.7393877371987,6378.071936357655
2017-11-28,3155.9697649347027,412.2405849576746,5850.030596719963
2017-11-29,2269.7236343367044,-505.63771099740586,4907.359249308032
2017-11-30,3452.585827349528,647.3112922217846,6084.370508269526
2017-12-01,3706.9827256258786,759.7507113854276,6426.780252035098
2017-12-02,3303.8346304669794,271.9252359237027,6093.015086384017
2017-12-03,3485.3301205048,853.6611221834914,6196.705448831858
2017-12-04,3696.582370241712,1011.4686005623537,6547.945402261428
2017-12-05,3119.751648891465,503.82488404459883,5718.546026465622
2017-12-06,2261.083452348754,-670.2753876660771,4898.240951085468
2017-12-07,3469.5930146427963,900.2197060134745,6215.94541776354
2017-12-08,3746.7131525244286,965.687390027648,6371.898606938833
2017-12-09,3362.4290834758294,523.0599714563626,6145.025357053904
2017-12-10,3558.076723548237,1083.0870009582648,6432.103654378602
2017-12-11,3778.021519141682,945.0618875650447,6405.721145470392
2017-12-13,2341.1831298954176,-194.83088729333207,5088.8076612740115
2017-12-14,3538.861194216704,649.9643068771717,6382.693406007913
2017-12-15,3798.1175904346023,878.0270180153676,6814.4612689615715
2017-12-16,3388.9639518382237,490.9590254303571,6032.387296969983
2017-12-17,3552.943344305416,784.9751788745078,6367.091506519272
2017-12-18,3734.8082399586356,964.6868066126541,6621.943197491391
2017-12-19,3116.658282036108,318.13673403273145,5606.333227436
2017-12-20,2204.9867758208807,-516.3342352378814,4929.727355065366
2017-12-21,3349.366290627891,706.7137554984585,6067.82414655976
2017-12-22,3552.0901347551794,688.0419033854278,6083.973600433129
2017-12-23,3084.293330867521,156.43903504908087,5714.441057030347
2017-12-24,3188.7297688272065,340.606583062074,5940.467164126133
2017-12-25,3311.4229446217387,336.71068500359917,6042.605612129583
2017-12-26,2635.7744591553183,-246.20641137034437,5358.709624707898
2017-12-27,1669.579887441169,-899.5652565835966,4451.217262301248
2017-12-28,2763.6831265457026,65.8443458659472,5296.602058599676
2017-12-29,2921.5867380435398,3.1995610334252507,5834.625439348427
2017-12-30,2415.5426782124114,-283.5749765978911,5100.804706453861
2017-12-31,2489.3008518266415,-214.97011967856778,5245.055115727857
2018-01-01,2589.7336305335243,-323.84977295153345,5224.3853757308125
2018-01-02,1900.9211966775053,-791.3014626196783,4666.03957981391
2018-01-03,931.1479466260535,-1752.0376299541172,3498.054141551608
2018-01-04,2031.5416050979475,-606.5912381281256,4786.8775193472475
2018-01-05,2205.6730137685768,-446.47676473336327,4861.098483955178
2018-01-06,1725.641326520832,-833.8998167453688,4305.172015883104
2018-01-07,1834.82226729218,-770.3317320006156,4293.719724641945
2018-01-08,1979.497685276934,-633.6796637861067,4814.8700590885355
2018-01-09,1342.9512311832405,-1488.3077888587973,4177.757834148932
2018-01-10,432.48021949066515,-2366.76054742873,3198.995669114389
2018-01-11,1598.0550292421408,-1337.4753613003586,4341.745317308102
2018-01-12,1841.943583495224,-839.6619382508292,4429.543622317534
2018-01-13,1434.8251011939851,-1426.526946998862,4001.721212137025
2018-01-14,1618.5701352323958,-933.3424427340402,4349.003800398948
2018-01-15,1837.9044005398289,-1051.5242327295825,4507.131318637313
2018-01-16,1274.540413119166,-1249.9727766351095,3926.4222602662803
2018-01-17,434.22614985590417,-2442.559470650093,2981.0365302973923
2018-01-18,1665.4411947846615,-1095.5744761990172,4219.688993053675
2018-01-19,1969.057015225809,-708.516957958934,4618.391092118514
2018-01-20,1614.484677458942,-1329.486368788128,4516.5216977482605
2018-01-21,1842.4861665243327,-906.8207381804933,4692.247315688579
2018-01-22,2096.866021206278,-561.2634079129285,4999.724883823565
2018-01-23,1558.6265896856623,-1114.4204950285978,4235.9331402313355
2018-01-24,733.0354957584341,-2118.365831077091,3303.888486250475
2018-01-25,1968.3352739527566,-817.7126721180324,4505.783670621141
2018-01-26,2265.411435535305,-596.5541540211711,5027.929691235163
2018-01-27,1893.9420307143303,-765.991613762931,4893.877225441232
2018-01-28,2095.2047713614866,-731.7986537285877,4593.73183993481
2018-01-29,2313.758473213712,-349.09108042362664,4976.627976510732
2018-01-30,1731.582318915973,-935.5826394768964,4407.179410000997
2018-01-31,855.1218721453565,-2027.253869418418,3512.608011048344
2018-02-01,2033.9722784064013,-795.7969366744727,4718.741884834494
